timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,QGL,class
2018-04-07 18:11:31,19760717.50016512,12855870.00016896,121.68479999994881,4038920.7500032,87.57153250040321,0.0,0.0,3
2018-04-07 18:15:55,19996332.5000192,13102160.00002048,121.55679999994881,4048173.500007424,88.739980000768,0.0,0.0,3
2018-04-07 18:17:02,19982757.49992448,13089447.49992448,121.54422499998721,4052982.250010624,89.15836250077184,0.0,0.0,3
2018-04-07 18:17:44,19946309.99985664,13053209.99985664,121.5423,4056469.250010624,89.36876500045311,0.0,0.0,3
2018-04-07 18:19:11,19808308.854421332,12914492.291925333,121.53463437504,4061101.3958442667,89.01763614807467,0.0,0.0,3
2018-04-07 18:19:47,19731007.5,12835362.5,121.52892499999999,4052783.25,88.0897025,0.0,0.0,3
2018-04-07 18:22:38,19251020.25974026,12326313.376623377,121.46084155844156,4027932.701298701,85.27049142857143,0.0,0.0,3
2018-04-07 18:22:43,19235738.961311758,12309710.649651425,121.45719870141528,4027561.7272792556,85.2295229877323,0.0,0.0,3
2018-04-07 18:22:49,19217520.000209454,12289844.545684855,121.45300000009973,4027131.545459442,85.18242909143953,0.0,0.0,3
2018-04-07 18:24:44,18909320.28169014,11937462.816901408,121.3770676056338,4021897.8450704226,84.65761309859155,0.0,0.0,3
2018-04-07 18:27:22,18648736.934250798,11605424.37948689,121.37166131390026,4022363.7226288845,84.73393175195733,0.0,0.0,3
2018-04-07 18:28:26,18598766.17647059,11537115.0,121.41517647058824,4023720.3235294116,84.91343970588235,0.0,0.0,3
2018-04-07 18:29:15,18581186.521723643,11512801.739108497,121.46435652184238,4024647.3478276357,85.06845043506651,0.0,0.0,3
2018-04-07 18:41:04,19420109.523577906,12507024.761660952,121.82887976198094,4034106.6071405713,86.66413559498362,0.0,0.0,3
2018-04-07 18:51:11,20179855.6,13292455.6,121.472616,4051691.36,88.6242244,0.0,0.0,3
2018-04-07 18:55:47,19696996.04923039,12793258.64181549,121.43058395056734,4040441.9999898863,86.00345296186357,0.0,0.0,3
2018-04-07 18:57:34,19352415.063129935,12421910.126405692,121.37654810124121,4028636.835439285,84.58926189832131,0.0,0.0,3
2018-04-07 18:57:41,19329178.407486092,12396371.592182903,121.37274331206577,4028098.331206577,84.53095343910373,0.0,0.0,3
2018-04-07 19:10:16,18834532.352941178,11842475.88235294,121.80456470588236,4029048.117647059,85.54748588235294,0.0,0.0,3
2018-04-07 19:10:37,18861121.911597177,11876543.529200941,121.81465441182118,4029293.8823514353,85.59554220559059,0.0,0.0,3
2018-04-07 19:12:20,19007848.815986525,12054291.710753685,121.8399302632421,4030542.605264842,85.81264078972632,0.0,0.0,3
2018-04-07 19:13:38,19133231.381365895,12196717.039235368,121.84068289475368,4031522.7105246317,85.96175947344842,0.0,0.0,3
2018-04-07 19:20:05,19792430.0,12890197.6,121.695296,4038404.56,86.7284784,0.0,0.0,3
2018-04-07 19:32:07,19374355.94903266,12449708.986981912,121.4049860758985,4028881.2784719844,84.3570741762259,0.0,0.0,3
2018-04-07 19:34:34,18935538.811026692,11955451.748057667,121.3090412587181,4021324.0279707774,83.63615992999026,0.0,0.0,3
2018-04-07 19:34:55,18886153.66181745,11895743.09840822,121.29971830977232,4021013.718309087,83.61920478870441,0.0,0.0,3
2018-04-07 19:37:55,18622552.352941178,11553116.470588235,121.33345294117646,4023493.411764706,83.9956794117647,0.0,0.0,3
