timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,QGL,class
2018-04-01 00:45:48,21077821.888772424,14301106.852045959,0.0,2609379.0,84.11466062959082,0.0,0.0,0
2018-04-01 00:45:54,21077710.996852785,14301068.006294431,0.0,2609379.0,84.11464099685278,0.0,0.0,0
2018-04-01 00:45:55,21077700.50367265,14301088.992654707,0.0,2609379.0,84.11464,0.0,0.0,0
2018-04-01 00:45:57,21077690.0,14301145.9352541,0.0,2609379.0,84.11463101618648,0.0,0.0,0
2018-04-01 00:46:09,21077869.748163678,14301103.02203588,0.0,2609380.0,84.11459025183633,0.0,0.0,0
2018-04-01 00:46:14,21077762.224551503,14301067.785930261,0.0,2609380.0,84.11458,0.0,0.0,0
2018-04-01 00:46:24,21077698.835256334,14301405.341025332,0.0,2609381.0,84.11454116474367,0.0,0.0,0
2018-04-01 00:46:30,21077847.371739022,14301293.14130488,0.0,2609381.0,84.11452131413049,0.0,0.0,0
2018-04-01 00:46:34,21077852.104315396,14301077.365103886,0.0,2609381.0,84.11451,0.0,0.0,0
2018-04-01 00:46:35,21077822.203571267,14301060.734523755,0.0,2609381.0,84.11451,0.0,0.0,0
2018-04-01 00:46:38,21077751.825814687,14301058.216166092,0.0,2609381.0,84.1145,0.0,0.0,0
2018-04-01 00:46:41,21077720.0,14301088.898216758,0.0,2609381.0,84.11449,0.0,0.0,0
2018-04-01 00:46:43,21077700.104930457,14301139.685208626,0.0,2609382.0,84.11448,0.0,0.0,0
2018-04-01 00:47:04,21077731.19604259,14301095.54855367,0.0,2609382.880395741,84.1144111960426,0.0,0.0,0
2018-04-01 00:47:14,21077785.03597583,14301513.794969784,0.0,2609383.0,84.11438,0.0,0.0,0
2018-04-01 00:47:16,21077848.61490022,14301490.0,0.0,2609383.0,84.11437046169992,0.0,0.0,0
2018-04-01 00:47:20,21077890.0,14301101.615964081,0.0,2609383.0,84.11436,0.0,0.0,0
2018-04-01 00:47:28,21077731.025178704,14301098.974821296,0.0,2609384.0,84.11434,0.0,0.0,0
2018-04-01 00:47:29,21077720.70304355,14301118.593912896,0.0,2609384.0,84.11433070304355,0.0,0.0,0
2018-04-01 00:47:40,21077869.475342337,14301373.410274815,0.0,2609384.0,84.1143,0.0,0.0,0
2018-04-01 00:48:07,21077900.251836322,14301168.992654707,0.0,2609385.0,84.11421025183633,0.0,0.0,0
2018-04-01 00:48:13,21077761.238196265,14301089.380901868,0.0,2609386.0,84.11419061909812,0.0,0.0,0
2018-04-01 00:48:18,21077721.267985035,14301204.928059855,0.0,2609386.0,84.11418,0.0,0.0,0
2018-04-01 00:48:30,21077910.0,14301202.18258147,0.0,2609386.0,84.11414054564537,0.0,0.0,0
2018-04-01 00:48:33,21077832.172086272,14301160.724028759,0.0,2609386.0,84.11413072402875,0.0,0.0,0
2018-04-01 00:48:41,21077740.0,14301189.685208626,0.0,2609387.0,84.11411,0.0,0.0,0
2018-04-01 00:48:48,21077825.764390215,14301437.059349641,0.0,2609387.0,84.11409,0.0,0.0,0
2018-04-01 00:48:55,21077873.911868777,14301101.303956259,0.0,2609387.0,84.11407,0.0,0.0,0
