timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,QGL,class
2018-05-13 01:53:34,27840593.61997824,20228170.0,124.5732,4065790.0,90.81756,0.0,0.0,0
2018-05-13 01:53:43,27840326.38002176,20228170.0,124.5732,4065790.0,90.81758892999936,0.0,0.0,0
2018-05-13 01:53:49,27840326.38002176,20228178.92999936,124.5732,4065790.0,90.8176,0.0,0.0,0
2018-05-13 01:53:50,27840593.61997824,20228180.0,124.5732,4065790.0,90.8176,0.0,0.0,0
2018-05-13 01:54:08,27840593.61997824,20228180.0,124.5732,4065790.0,90.81764,0.0,0.0,0
2018-05-13 01:54:09,27840326.38002176,20228180.0,124.5732,4065790.0,90.81764,0.0,0.0,0
2018-05-13 01:54:27,27840336.38002176,20228180.0,124.5732,4065790.0,90.81768,0.0,0.0,0
2018-05-13 01:54:33,27840336.38002176,20228180.0,124.5732,4065790.0,90.81769892999937,0.0,0.0,0
2018-05-13 01:54:50,27840603.61997824,20228190.0,124.5732,4065790.0,90.81773,0.0,0.0,0
2018-05-13 01:55:17,27840336.38002176,20228190.0,124.5732,4065790.0,90.81778,0.0,0.0,0
2018-05-13 01:55:31,27840336.38002176,20228190.0,124.5732,4065790.0,90.81781,0.0,0.0,0
2018-05-13 01:55:36,27840603.61997824,20228190.0,124.5732,4065790.0,90.81781892999936,0.0,0.0,0
2018-05-13 01:55:41,27840346.38002176,20228190.0,124.5732,4065790.0,90.81782,0.0,0.0,0
2018-05-13 01:55:46,27840613.61997824,20228190.0,124.5732,4065790.0,90.81783,0.0,0.0,0
2018-05-13 01:56:07,27840346.38002176,20228200.0,124.5732,4065790.0,90.81786892999936,0.0,0.0,0
2018-05-13 01:56:16,27840613.61997824,20228200.0,124.5732,4065790.0,90.81788,0.0,0.0,0
2018-05-13 01:56:20,27840613.61997824,20228200.0,124.5732,4065790.0,90.81788,0.0,0.0,0
2018-05-13 01:56:21,27840346.38002176,20228200.0,124.5732,4065790.0,90.81788892999937,0.0,0.0,0
2018-05-13 01:56:33,27840346.38002176,20228200.0,124.5732,4065790.0,90.8179,0.0,0.0,0
2018-05-13 01:56:48,27840613.61997824,20228200.0,124.5732,4065790.0,90.81792,0.0,0.0,0
2018-05-13 01:57:28,27840623.61997824,20228210.0,124.5732,4065791.0,90.81796,0.0,0.0,0
2018-05-13 01:57:47,27840356.38002176,20228210.0,124.5732,4065791.0,90.81798,0.0,0.0,0
2018-05-13 01:57:56,27840623.61997824,20228210.0,124.5732,4065791.0,90.81798,0.0,0.0,0
2018-05-13 01:58:06,27840623.61997824,20228210.0,124.5732,4065791.0,90.81799,0.0,0.0,0
2018-05-13 01:58:08,27840623.61997824,20228218.92999936,124.5732,4065791.0,90.81799,0.0,0.0,0
2018-05-13 01:58:15,27840356.38002176,20228220.0,124.5732,4065791.0,90.818,0.0,0.0,0
2018-05-13 01:58:16,27840623.61997824,20228220.0,124.5732,4065791.0,90.818,0.0,0.0,0
2018-05-13 01:58:31,27840356.38002176,20228220.0,124.5732,4065791.0,90.81800892999937,0.0,0.0,0
2018-05-13 01:58:32,27840623.61997824,20228220.0,124.5732,4065791.0,90.81801,0.0,0.0,0
2018-05-13 01:58:39,27840356.38002176,20228220.0,124.5732,4065791.0,90.81801,0.0,0.0,0
2018-05-13 01:59:08,27840633.61997824,20228220.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 01:59:44,27840633.61997824,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 01:59:50,27840633.61997824,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 02:00:05,27840366.38002176,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 02:00:08,27840633.61997824,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 02:00:12,27840633.61997824,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 02:00:35,27840366.38002176,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 02:00:36,27840633.61997824,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 02:00:40,27840633.61997824,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 02:00:58,27840633.61997824,20228230.0,124.5732,4065791.0,90.81802,0.0,0.0,0
2018-05-13 02:01:32,27840643.61997824,20228230.0,124.5732,4065791.0,90.81801,0.0,0.0,0
2018-05-13 02:02:04,27840643.61997824,20228240.0,124.5732,4065791.0,90.818,0.0,0.0,0
2018-05-13 02:02:11,27840376.38002176,20228240.0,124.5732,4065791.0,90.818,0.0,0.0,0
2018-05-13 02:02:28,27840643.61997824,20228240.0,124.5732,4065791.0,90.81799,0.0,0.0,0
2018-05-13 02:02:34,27840643.61997824,20228240.0,124.5732,4065791.0,90.81799,0.0,0.0,0
2018-05-13 02:02:41,27840376.38002176,20228240.0,124.5732,4065791.0,90.81798,0.0,0.0,0
2018-05-13 02:02:44,27840643.61997824,20228240.0,124.5732,4065791.0,90.81798,0.0,0.0,0
2018-05-13 02:03:19,27840376.38002176,20228240.0,124.5732,4065791.0,90.81797,0.0,0.0,0
2018-05-13 02:03:22,27840643.61997824,20228240.0,124.5732,4065791.0,90.81797,0.0,0.0,0
2018-05-13 02:04:01,27840376.38002176,20228240.0,124.5732,4065791.0,90.81795,0.0,0.0,0
2018-05-13 02:04:14,27840643.61997824,20228240.0,124.5732,4065791.0,90.81795,0.0,0.0,0
2018-05-13 02:04:27,27840376.38002176,20228240.0,124.5732,4065791.0,90.81794,0.0,0.0,0
2018-05-13 02:04:33,27840376.38002176,20228240.0,124.5732,4065791.0,90.81794,0.0,0.0,0
2018-05-13 02:05:49,27840376.38002176,20228240.0,124.5731,4065791.0,90.81791,0.0,0.0,0
2018-05-13 02:06:39,27840376.38002176,20228240.0,124.5731,4065791.0,90.8179,0.0,0.0,0
2018-05-13 02:06:40,27840643.61997824,20228240.0,124.5731,4065791.0,90.8179,0.0,0.0,0
2018-05-13 02:06:42,27840643.61997824,20228240.0,124.5731,4065791.0,90.8179,0.0,0.0,0
2018-05-13 02:06:48,27840643.61997824,20228240.0,124.5731,4065791.0,90.8179,0.0,0.0,0
2018-05-13 02:06:54,27840643.61997824,20228240.0,124.5731,4065791.0,90.8179,0.0,0.0,0
2018-05-13 02:07:19,27840376.38002176,20228240.0,124.5731,4065791.0,90.8179,0.0,0.0,0
